Age,Subj,Time [ms],l_soa_GFP,25_GFP,RT_GFP
Old,28,402,1.505047679,1.035787106,0.678572893
Old,28,404,1.492803812,1.020971775,0.70376277
Old,28,406,1.498880744,1.005428672,0.736243427
Old,28,408,1.525828838,0.991050899,0.781550705
Old,28,409,1.570484638,0.981252611,0.81258142
Old,28,411,1.623518467,0.97648263,0.817410946
Old,28,413,1.675983667,0.977138817,0.789489567
Old,28,415,1.713808775,0.981286347,0.73475945
Old,28,417,1.732695937,0.984622538,0.662373543
Old,28,419,1.727977037,0.982669711,0.58470428
Old,28,421,1.706493139,0.974253416,0.523487329
Old,28,423,1.675261497,0.955438077,0.489305079
Old,28,425,1.63891089,0.934662223,0.490590334
Old,28,427,1.608452797,0.917336941,0.503816247
Old,28,429,1.588283181,0.90728265,0.512872458
Old,28,431,1.576168537,0.907175183,0.516694963
Old,28,433,1.573075533,0.919848084,0.514322817
Old,28,435,1.574903131,0.942393243,0.497912198
Old,28,437,1.585203648,0.974366426,0.487895101
Old,28,439,1.599442005,1.011354923,0.48717913
Old,28,441,1.621044636,1.049036384,0.499091119
Old,28,443,1.6472615,1.078911066,0.51499331
Old,28,445,1.6720649,1.100165486,0.518357337
Old,28,447,1.693510771,1.111237168,0.507406771
Old,28,449,1.706682324,1.113072991,0.487384737
Old,28,450,1.717923045,1.105627418,0.475950956
Old,28,452,1.734306812,1.090188026,0.479740679
Old,28,454,1.760375619,1.063457847,0.49948436
Old,28,456,1.79766202,1.02801919,0.526668251
Old,28,458,1.839417219,0.982623458,0.549118817
Old,28,460,1.877117634,0.931044459,0.556603372
Old,28,462,1.903385162,0.882923543,0.546381235
Old,28,464,1.913503885,0.851223528,0.526854098
Old,28,466,1.907138944,0.841914892,0.500874341
Old,28,468,1.889408231,0.85425967,0.477000058
Old,28,470,1.863420367,0.877619088,0.46235624
Old,28,472,1.83085835,0.899594486,0.450428396
Old,28,474,1.798161149,0.91064173,0.45017913
Old,28,476,1.769711018,0.906968653,0.461141229
Old,28,478,1.744305253,0.893004656,0.484131187
Old,28,480,1.729693413,0.872568071,0.51575011
Old,28,482,1.722168207,0.852029324,0.542492032
Old,28,484,1.719260097,0.838755965,0.566793442
Old,28,486,1.718847275,0.834881604,0.576653659
Old,28,488,1.715230465,0.839730799,0.582468033
Old,28,490,1.707366109,0.847570002,0.590535522
Old,28,492,1.697327495,0.85685122,0.599488258
Old,28,493,1.688860178,0.863307714,0.613196373
Old,28,495,1.680520654,0.864378035,0.624216437
Old,28,497,1.675429583,0.860616803,0.622969508
Old,28,499,1.673777461,0.855095088,0.60644263
Old,28,501,1.673246861,0.850355148,0.579806328
Old,28,503,1.676088572,0.846022308,0.550326645
Old,28,505,1.683166146,0.840752125,0.541324675
Old,28,507,1.695477366,0.834369779,0.556397974
Old,28,509,1.710774541,0.826811433,0.587185562
Old,28,511,1.718938589,0.820913851,0.612263918
Old,28,513,1.719114065,0.820261717,0.61952287
Old,28,515,1.710752249,0.828809857,0.608156502
Old,28,517,1.694481134,0.844846487,0.580947876
Old,28,519,1.674604893,0.86556834,0.550917804
Old,28,521,1.653217793,0.882236719,0.528549671
Old,28,523,1.625815749,0.888655424,0.523949027
Old,28,525,1.588122129,0.882357001,0.529223561
Old,28,527,1.54058373,0.863979459,0.536899269
Old,28,529,1.491001964,0.840434492,0.548465014
Old,28,531,1.444623351,0.816099167,0.56442827
Old,28,533,1.410006762,0.795308113,0.58565563
Old,28,534,1.38609457,0.781373739,0.607744098
Old,28,536,1.372098088,0.770728588,0.621015549
Old,28,538,1.357435465,0.763884783,0.618489861
Old,28,540,1.338650346,0.759491503,0.595610261
Old,28,542,1.31336844,0.758304477,0.563383996
Old,28,544,1.28237927,0.761428833,0.529633164
Old,28,546,1.248192549,0.769664824,0.503112912
Old,28,548,1.218044162,0.780442595,0.491346359
Old,28,550,1.195382833,0.79357338,0.482884407
Old,28,552,1.178278208,0.805725813,0.468462467
Old,28,554,1.169183612,0.814879954,0.444264203
Old,28,556,1.169206023,0.817519486,0.420093417
Old,28,558,1.177188158,0.813407838,0.409354061
Old,28,560,1.192733288,0.80624789,0.422860801
Old,28,562,1.213658571,0.798656464,0.454745024
Old,28,564,1.240911484,0.79486382,0.490291864
Old,28,566,1.274699569,0.796729207,0.517253041
Old,28,568,1.312502265,0.800682664,0.528952122
Old,28,570,1.348521471,0.803762615,0.527094066
Old,28,572,1.379439473,0.802929282,0.518939435
Old,28,574,1.395910859,0.795646787,0.512159109
Old,28,575,1.396155834,0.78304404,0.509457946
Old,28,577,1.378090024,0.770441175,0.508008599
Old,28,579,1.34613359,0.764058471,0.507980704
Old,28,581,1.306088567,0.765811861,0.51036799
Old,28,583,1.26502943,0.773031831,0.516796887
Old,28,585,1.226330042,0.780055165,0.534538329
Old,28,587,1.189273357,0.781740785,0.565458775
Old,28,589,1.155503273,0.774436176,0.604048967
Old,28,591,1.123637319,0.759474576,0.632755458
Old,28,593,1.095039964,0.741558075,0.638766885
Old,28,595,1.076070666,0.722513914,0.619843066
Old,28,597,1.064097285,0.703855693,0.583993375
Old,28,599,1.053812981,0.684125245,0.543647587
Old,28,601,1.04376924,0.662764847,0.518604636
Old,28,603,1.036383271,0.640289426,0.514501393
Old,28,605,1.03358686,0.621252716,0.524820089
Old,28,607,1.038486481,0.614438474,0.537328184
Old,28,609,1.048965931,0.620005071,0.538007259
Old,28,611,1.0586375,0.636043191,0.529467523
Old,28,613,1.05760181,0.659383059,0.521564901
Old,28,615,1.041144252,0.685164928,0.528032601
Old,28,617,1.014127254,0.713057041,0.547802746
Old,28,618,0.981768429,0.744917929,0.573277712
Old,28,620,0.958172202,0.779421449,0.592052996
Old,28,622,0.949188292,0.812722564,0.595354736
Old,28,624,0.951777399,0.840014756,0.586858571
Old,28,626,0.958538413,0.851724386,0.572879136
Old,28,628,0.965750933,0.845537603,0.555785239
Old,28,630,0.97321856,0.824268281,0.550781846
Old,28,632,0.977491498,0.803185999,0.553469598
Old,28,634,0.982077181,0.793533206,0.558651209
Old,28,636,0.990340889,0.805657864,0.559964716
Old,28,638,0.992694676,0.831808865,0.55678314
Old,28,640,0.988777995,0.861958086,0.558406115
Old,28,642,0.974813581,0.886093676,0.56790179
Old,28,644,0.962976098,0.896495879,0.58459872
Old,28,646,0.962183774,0.894478738,0.597845078
Old,28,648,0.977761447,0.884808481,0.600253344
Old,28,650,1.004436731,0.874291539,0.591059148
Old,28,652,1.028567791,0.864765048,0.574699879
Old,28,654,1.04129374,0.856261015,0.560673833
Old,28,656,1.037241101,0.84711802,0.568626821
Old,28,658,1.015869617,0.834169447,0.597216129
Old,28,659,0.982441664,0.819985211,0.645461082
Old,28,661,0.944423497,0.80851692,0.701738417
Old,28,663,0.907223105,0.799906015,0.764722466
Old,28,665,0.872270346,0.795775473,0.817927361
Old,28,667,0.839743435,0.792189121,0.86080873
Old,28,669,0.808033049,0.78924489,0.903467417
Old,28,671,0.7783283,0.792990208,0.936110854
Old,28,673,0.752291024,0.806447983,0.956235468
Old,28,675,0.734955072,0.829840183,0.966618419
Old,28,677,0.727957666,0.857196033,0.947111368
Old,28,679,0.733181834,0.882002532,0.913350999
Old,28,681,0.744770825,0.893465698,0.867265403
Old,28,683,0.759187639,0.891597211,0.823902845
Old,28,685,0.768666267,0.878419936,0.783246219
Old,28,687,0.767073631,0.861646593,0.766849339
Old,28,689,0.75088793,0.851220608,0.77707988
Old,28,691,0.718619347,0.846448898,0.803291619
Old,28,693,0.675479949,0.843826711,0.847697198
Old,28,695,0.631404519,0.831289947,0.900095701
Old,28,697,0.595351577,0.805165946,0.964162171
Old,28,699,0.580665171,0.762662947,1.022729993
Old,28,700,0.587416232,0.70929265,1.083959699
Old,29,-298,0.517602503,0.4463287,0.299708933
Old,29,-296,0.513565719,0.423769474,0.320021629
Old,29,-294,0.497887522,0.403702796,0.343630493
Old,29,-292,0.465615511,0.384808213,0.362774044
Old,29,-290,0.419781506,0.364496589,0.379016429
Old,29,-288,0.371367425,0.33863461,0.394195974
Old,29,-286,0.332987696,0.310401857,0.41701594
Old,29,-284,0.31660226,0.288527161,0.458277375
Old,29,-282,0.317607641,0.282700151,0.52036953
Old,29,-280,0.323300123,0.294737518,0.595794022
Old,29,-278,0.325133115,0.314399332,0.67425251
Old,29,-276,0.325657219,0.325644583,0.745329797
Old,29,-274,0.337526649,0.32082507,0.799285769
Old,29,-272,0.373407513,0.298917919,0.828427851
Old,29,-270,0.438027978,0.271618098,0.831243157
Old,29,-268,0.515433788,0.261858314,0.805840433
Old,29,-266,0.588963151,0.286842734,0.75564301
Old,29,-264,0.644640386,0.336227477,0.68952769
Old,29,-262,0.673623502,0.391177177,0.618248105
Old,29,-260,0.675940454,0.432174504,0.550174534
Old,29,-258,0.648304403,0.453168601,0.493513644
Old,29,-257,0.599894762,0.452824056,0.451904267
Old,29,-255,0.536958694,0.439656407,0.424272746
Old,29,-253,0.471578181,0.429162204,0.40738821
Old,29,-251,0.413049102,0.429478884,0.398528278
Old,29,-249,0.377185464,0.442119181,0.402895838
Old,29,-247,0.365544379,0.46104607,0.424771637
Old,29,-245,0.369545579,0.479132652,0.461471766
Old,29,-243,0.373974919,0.488158911,0.504126012
Old,29,-241,0.365601033,0.482768804,0.536299169
Old,29,-239,0.34148407,0.468082339,0.547070086
Old,29,-237,0.307946593,0.448259652,0.530698001
Old,29,-235,0.28280881,0.427133262,0.489994794
Old,29,-233,0.287517041,0.411157817,0.442552924
Old,29,-231,0.328153461,0.403685182,0.408926845
Old,29,-229,0.390026808,0.404396385,0.410505027
Old,29,-227,0.452371866,0.407666385,0.440414906
Old,29,-225,0.503039956,0.408725083,0.472317249
Old,29,-223,0.537920237,0.404264718,0.484279573
Old,29,-221,0.551312447,0.39478597,0.46484226
Old,29,-219,0.547606051,0.385053426,0.417301565
Old,29,-217,0.521996379,0.380509794,0.359178364
Old,29,-216,0.486283541,0.385684878,0.327108383
Old,29,-214,0.448591083,0.396648377,0.342691243
Old,29,-212,0.418696165,0.409282446,0.387167096
Old,29,-210,0.39741835,0.416555196,0.423474342
Old,29,-208,0.381533772,0.417048007,0.427097797
Old,29,-206,0.365010947,0.413554251,0.39485386
Old,29,-204,0.347783238,0.412987739,0.337162226
Old,29,-202,0.338507086,0.423416585,0.283595681
Old,29,-200,0.352515191,0.44425106,0.282432318
Old,29,-198,0.39609912,0.468050569,0.341897488
Old,29,-196,0.460036427,0.486457437,0.420082837
Old,29,-194,0.523525715,0.491931766,0.481755704
Old,29,-192,0.566038728,0.482331634,0.507874429
Old,29,-190,0.580681503,0.462295681,0.494590223
Old,29,-188,0.563111067,0.441557676,0.446912467
Old,29,-186,0.51895541,0.424036294,0.380924076
Old,29,-184,0.462366015,0.409695804,0.320902318
Old,29,-182,0.409825802,0.397379994,0.293653399
Old,29,-180,0.380515367,0.383961946,0.309163183
Old,29,-178,0.377991974,0.362664551,0.351746112
Old,29,-176,0.395418823,0.336443633,0.398548722
Old,29,-175,0.420391291,0.310229957,0.438907325
Old,29,-173,0.452363074,0.296458721,0.469724417
Old,29,-171,0.485060453,0.302889377,0.493918568
Old,29,-169,0.520269573,0.329595953,0.515213609
Old,29,-167,0.55816716,0.364923388,0.534361064
Old,29,-165,0.594235957,0.401770741,0.549676299
Old,29,-163,0.621720314,0.432195753,0.55707556
Old,29,-161,0.639091134,0.455473423,0.553508759
Old,29,-159,0.65103358,0.471376985,0.534536242
Old,29,-157,0.662552774,0.47730124,0.502175212
Old,29,-155,0.675740898,0.473281533,0.46122247
Old,29,-153,0.683776081,0.456371784,0.420136034
Old,29,-151,0.681098759,0.427766889,0.385081977
Old,29,-149,0.660367072,0.391333252,0.361072004
Old,29,-147,0.623423219,0.354325891,0.34761405
Old,29,-145,0.568109393,0.33149001,0.338683426
Old,29,-143,0.505315065,0.328753978,0.329006225
Old,29,-141,0.43399325,0.338794857,0.317695558
Old,29,-139,0.365248233,0.349041909,0.311407924
Old,29,-137,0.307158053,0.347918183,0.319442987
Old,29,-135,0.270533651,0.331620723,0.345941454
Old,29,-133,0.27306658,0.309442401,0.386970252
Old,29,-132,0.310363233,0.303206325,0.432492137
Old,29,-130,0.36370033,0.331302643,0.476907909
Old,29,-128,0.413059205,0.384786904,0.514353395
Old,29,-126,0.447576344,0.451590985,0.544041693
Old,29,-124,0.464329392,0.507705569,0.564151466
Old,29,-122,0.467092872,0.542256117,0.574258685
Old,29,-120,0.466245472,0.549784005,0.571078479
Old,29,-118,0.473428011,0.526878774,0.550983012
Old,29,-116,0.49337694,0.482050598,0.515288293
Old,29,-114,0.52295512,0.428014696,0.465362489
Old,29,-112,0.550908089,0.381123066,0.409863323
Old,29,-110,0.570168078,0.357588291,0.354890883
Old,29,-108,0.576363564,0.355000108,0.311214954
Old,29,-106,0.57670933,0.365751833,0.284814388
Old,29,-104,0.578202546,0.378188372,0.274300754
Old,29,-102,0.586869955,0.387581676,0.273982316
Old,29,-100,0.601801634,0.390226156,0.277173311
Old,29,-98,0.619422436,0.386124372,0.282367498
Old,29,-96,0.632028401,0.380003422,0.288234293
Old,29,-94,0.636449933,0.378002435,0.293302357
Old,29,-92,0.629811525,0.380469322,0.295504212
Old,29,-91,0.610086322,0.387913167,0.294905603
Old,29,-89,0.572916806,0.400637805,0.293629289
Old,29,-87,0.520896018,0.420836419,0.295532495
Old,29,-85,0.454268664,0.453733772,0.31078583
Old,29,-83,0.379894614,0.5008564,0.339313686
Old,29,-81,0.312135041,0.554214656,0.377867728
Old,29,-79,0.270601243,0.604936659,0.41459167
Old,29,-77,0.270727545,0.643600523,0.442559004
Old,29,-75,0.301205486,0.663303971,0.452322185
Old,29,-73,0.341013342,0.662179708,0.444514126
Old,29,-71,0.378707439,0.638152003,0.425058991
Old,29,-69,0.414399922,0.601396859,0.400105298
Old,29,-67,0.450061798,0.555819213,0.380520254
Old,29,-65,0.486868352,0.511259615,0.375651628
Old,29,-63,0.522563756,0.470166385,0.384386599
Old,29,-61,0.549371898,0.437226623,0.400761157
Old,29,-59,0.561959028,0.407787889,0.416000813
Old,29,-57,0.560184062,0.374589026,0.422384262
Old,29,-55,0.54992193,0.340467602,0.416434556
Old,29,-53,0.540623665,0.312830418,0.401161909
Old,29,-51,0.539913654,0.30172658,0.379259348
Old,29,-49,0.551580608,0.310987711,0.355425447
Old,29,-48,0.564987421,0.334235907,0.333312869
Old,29,-46,0.568772495,0.365360916,0.312490225
Old,29,-44,0.551874697,0.401563346,0.294622332
Old,29,-42,0.511031926,0.442538947,0.281949401
Old,29,-40,0.452197045,0.4860093,0.279362351
Old,29,-38,0.390687823,0.531243682,0.287315995
Old,29,-36,0.345279962,0.567851126,0.307825834
Old,29,-34,0.328089029,0.595528841,0.337404013
Old,29,-32,0.33395344,0.609999657,0.372038841
Old,29,-30,0.345003217,0.61209017,0.408154458
Old,29,-28,0.34575513,0.60694319,0.445939332
Old,29,-26,0.334148288,0.596658289,0.484587967
Old,29,-24,0.317478329,0.586317956,0.521037817
Old,29,-22,0.309806615,0.573067129,0.549919784
Old,29,-20,0.321001083,0.558167458,0.566229641
Old,29,-18,0.346834362,0.53781265,0.565120816
Old,29,-16,0.373240441,0.51119101,0.547332704
Old,29,-14,0.386879772,0.48007682,0.513340771
Old,29,-12,0.384438396,0.443537921,0.472616643
Old,29,-10,0.37137875,0.404757112,0.435627192
Old,29,-8,0.361574978,0.362996787,0.409209758
Old,29,-7,0.37183249,0.323979795,0.394025832
Old,29,-5,0.407983392,0.291262031,0.385931075
Old,29,-3,0.456633806,0.279366344,0.379156113
Old,29,-1,0.499011397,0.297327161,0.37477839
Old,29,1,0.520860493,0.338024974,0.372635871
Old,29,3,0.515524983,0.378747284,0.377235711
Old,29,5,0.48473227,0.409770638,0.3826904
Old,29,7,0.438823491,0.42143634,0.387001395
Old,29,9,0.395089477,0.419266552,0.385964632
Old,29,11,0.377493858,0.407256901,0.380754828
Old,29,13,0.395793289,0.402869493,0.377852857
Old,29,15,0.436701924,0.416034758,0.385259002
Old,29,17,0.480635971,0.438076913,0.408424467
Old,29,19,0.5115574,0.457850575,0.443583488
Old,29,21,0.519816637,0.463077277,0.48444891
Old,29,23,0.508185327,0.452903688,0.524163365
Old,29,25,0.482289761,0.433755487,0.558997035
Old,29,27,0.455995917,0.416483432,0.584630489
Old,29,29,0.440850526,0.414100319,0.597531199
Old,29,31,0.444912761,0.42634356,0.596627355
Old,29,33,0.465210646,0.441203594,0.582502484
Old,29,34,0.490175635,0.448768467,0.555358052
Old,29,36,0.509392321,0.443314582,0.520771205
Old,29,38,0.518181801,0.42864424,0.488138735
Old,29,40,0.517509103,0.409946978,0.468178689
Old,29,42,0.510594666,0.399219453,0.465628743
Old,29,44,0.499008328,0.403291374,0.475042135
Old,29,46,0.483132243,0.422107697,0.484314859
Old,29,48,0.462250918,0.449648499,0.485261887
Old,29,50,0.43685928,0.479520321,0.478065461
Old,29,52,0.413638055,0.508195043,0.471939057
Old,29,54,0.400275379,0.534347057,0.477535129
Old,29,56,0.402681768,0.559590042,0.498948872
Old,29,58,0.417232662,0.585090756,0.529914916
Old,29,60,0.432864547,0.605412066,0.555400729
Old,29,62,0.439650834,0.615776837,0.562814534
Old,29,64,0.436587483,0.615103483,0.545834184
Old,29,66,0.43077442,0.602763057,0.509711683
Old,29,68,0.435216814,0.57796979,0.465673357
Old,29,70,0.460450441,0.54697901,0.431292206
Old,29,72,0.496788055,0.518424153,0.418267339
Old,29,74,0.529603958,0.502807856,0.42653504
Old,29,76,0.543434918,0.501936972,0.446653575
Old,29,77,0.531695068,0.521609426,0.468544573
Old,29,79,0.497991621,0.552814305,0.490145594
Old,29,81,0.459284574,0.592688918,0.515250385
Old,29,83,0.437015176,0.632268906,0.544987679
Old,29,85,0.445682079,0.669018567,0.575808465
Old,29,87,0.479043067,0.700650036,0.600016356
Old,29,89,0.517224073,0.7287907,0.60883981
Old,29,91,0.542065561,0.754913628,0.599197686
Old,29,93,0.547089875,0.778156221,0.573887646
Old,29,95,0.533129573,0.803326488,0.543090343
Old,29,97,0.507638514,0.833283842,0.522299826
Old,29,99,0.478200942,0.86895889,0.52400738
Old,29,101,0.454957694,0.908295214,0.550344527
Old,29,103,0.44271031,0.947507679,0.592257977
Old,29,105,0.443724036,0.983683825,0.636036634
Old,29,107,0.459982574,1.013233423,0.670967221
Old,29,109,0.489945173,1.036606312,0.69126302
Old,29,111,0.526193976,1.061889529,0.698955297
Old,29,113,0.558845162,1.103483319,0.701198339
Old,29,115,0.578906119,1.175515294,0.707882047
Old,29,117,0.586184978,1.279344916,0.727959573
Old,29,118,0.58219713,1.411720395,0.763691664
Old,29,120,0.574150145,1.558273077,0.80850178
Old,29,122,0.569278955,1.703802228,0.8507936
Old,29,124,0.571621954,1.833407044,0.874933183
Old,29,126,0.580928206,1.935157061,0.873568296
Old,29,128,0.592586994,2.002512932,0.84539789
Old,29,130,0.605706573,2.028882027,0.796677232
Old,29,132,0.623337567,2.011255026,0.741034269
Old,29,134,0.65079993,1.94596231,0.694236398
Old,29,136,0.691561043,1.843659401,0.670723021
Old,29,138,0.744101405,1.707588673,0.675121546
Old,29,140,0.801847517,1.546615005,0.70133239
Old,29,142,0.855411887,1.366669536,0.738779843
Old,29,144,0.897384763,1.185601115,0.777430177
Old,29,146,0.924366117,1.024626732,0.813449442
Old,29,148,0.938034236,0.905385375,0.846971631
Old,29,150,0.940986454,0.845976651,0.876425862
Old,29,152,0.938165247,0.841158092,0.90305984
Old,29,154,0.934451878,0.8647995,0.929553151
Old,29,156,0.934765935,0.886224627,0.961204112
Old,29,158,0.944825411,0.88370049,1.007327914
Old,29,159,0.965508521,0.850097001,1.073618889
Old,29,161,0.995426834,0.794940472,1.156992674
Old,29,163,1.02898252,0.735922992,1.247653961
Old,29,165,1.061916828,0.701382041,1.331855774
Old,29,167,1.089679122,0.711683989,1.398185253
Old,29,169,1.110829592,0.761260986,1.438584805
Old,29,171,1.125793934,0.825173259,1.451397538
Old,29,173,1.138231754,0.87355572,1.437456965
Old,29,175,1.150239348,0.886749327,1.402360678
Old,29,177,1.165513635,0.854871035,1.356748939
Old,29,179,1.187638283,0.78106457,1.310051918
Old,29,181,1.217465758,0.680870891,1.269956589
Old,29,183,1.257218838,0.583879352,1.240312099
Old,29,185,1.307616472,0.532137036,1.219952464
Old,29,187,1.36869061,0.549726725,1.206323266
Old,29,189,1.440984607,0.6173352,1.193728328
Old,29,191,1.520431638,0.695398867,1.177465677
Old,29,193,1.602901816,0.751953542,1.150200605
Old,29,195,1.686622977,0.776759744,1.110081434
Old,29,197,1.767307878,0.771438539,1.059718847
Old,29,199,1.841768742,0.743724346,1.010816693
Old,29,200,1.901173592,0.714680493,0.986064076
Old,29,202,1.942357779,0.699881017,1.010158777
Old,29,204,1.964156866,0.709744453,1.098316431
Old,29,206,1.966479063,0.74003166,1.247120023
Old,29,208,1.950930715,0.772884607,1.439472198
Old,29,210,1.919739962,0.795173943,1.654410481
Old,29,212,1.87506032,0.79923737,1.875649929
Old,29,214,1.816572666,0.782559752,2.093814611
Old,29,216,1.74709487,0.748349905,2.301706553
Old,29,218,1.670081496,0.705896914,2.493171215
Old,29,220,1.589241624,0.672254503,2.666364908
Old,29,222,1.512335777,0.667506218,2.822819948
Old,29,224,1.44446373,0.704923034,2.966227055
Old,29,226,1.385243058,0.776213527,3.100195408
Old,29,228,1.334791541,0.86063993,3.226742983
Old,29,230,1.289492488,0.9424209,3.349455595
Old,29,232,1.247686744,1.008450508,3.46856904
Old,29,234,1.203646183,1.054004431,3.580674171
Old,29,236,1.156068921,1.082458138,3.68441081
Old,29,238,1.105670691,1.100306392,3.777166843
Old,29,240,1.050487995,1.114078522,3.857263088
Old,29,242,0.993601978,1.130771041,3.925597906
Old,29,243,0.938702583,1.150320172,3.981926918
Old,29,245,0.896352649,1.171922922,4.022274971
Old,29,247,0.873617947,1.191850781,4.045553684
Old,29,249,0.872477293,1.206160426,4.05275631
Old,29,251,0.88738203,1.215736866,4.043357849
Old,29,253,0.909871578,1.220673084,4.019474983
Old,29,255,0.927687645,1.220650077,3.980540514
Old,29,257,0.93351239,1.216232181,3.925585747
Old,29,259,0.92823422,1.206462741,3.854758739
Old,29,261,0.916122019,1.188403249,3.763559341
Old,29,263,0.903087199,1.164105773,3.652059317
Old,29,265,0.897637606,1.127895117,3.521919966
Old,29,267,0.900763273,1.080346346,3.377978563
Old,29,269,0.911738753,1.023162246,3.227163076
Old,29,271,0.924496353,0.959490657,3.077582836
Old,29,273,0.940487444,0.89140588,2.933987141
Old,29,275,0.959046721,0.822842538,2.80137229
Old,29,277,0.980614066,0.761881649,2.681370974
Old,29,279,1.006519198,0.711015046,2.576683283
Old,29,281,1.031819344,0.669822156,2.488170385
Old,29,283,1.04855752,0.635083318,2.416584253
Old,29,284,1.051948071,0.603558123,2.361616135
Old,29,286,1.040207744,0.572965205,2.32452178
Old,29,288,1.017112374,0.544858873,2.303919554
Old,29,290,0.990605354,0.520123184,2.298371792
Old,29,292,0.973839939,0.498870075,2.308989048
Old,29,294,0.976458669,0.480030864,2.334938288
Old,29,296,1.000098467,0.464874297,2.374827862
Old,29,298,1.03762877,0.456511408,2.428930759
Old,29,300,1.078740597,0.458897889,2.492540836
Old,29,302,1.110445619,0.474779099,2.560547352
Old,29,304,1.128513098,0.504498959,2.627521992
Old,29,306,1.133740902,0.541233599,2.687170029
Old,29,308,1.127457976,0.575407207,2.73393178
Old,29,310,1.116141438,0.601973712,2.765608311
Old,29,312,1.104679346,0.617551982,2.783159971
Old,29,314,1.092314243,0.620709598,2.787671566
Old,29,316,1.075818062,0.613565564,2.782292604
Old,29,318,1.055100203,0.600549102,2.770632744
Old,29,320,1.029783607,0.585054517,2.75297308
Old,29,322,1.00535512,0.568840444,2.729330063
Old,29,324,0.987779558,0.554509044,2.700450897
Old,29,325,0.983527243,0.541686475,2.662819862
Old,29,327,0.9958179,0.529587388,2.614899397
Old,29,329,1.022439361,0.519440651,2.556939363
Old,29,331,1.055144072,0.510735273,2.489207029
Old,29,333,1.086334705,0.504350901,2.415288687
Old,29,335,1.11216867,0.50039953,2.337713718
Old,29,337,1.130060434,0.498984814,2.2605021
Old,29,339,1.140277147,0.498964012,2.189108372
Old,29,341,1.143409848,0.499852538,2.124899864
Old,29,343,1.138788581,0.505356312,2.069871426
Old,29,345,1.125799537,0.519753516,2.025584698
Old,29,347,1.103030443,0.551570177,1.990195751
Old,29,349,1.071808338,0.599847615,1.959807515
Old,29,351,1.036946177,0.656681716,1.929665804
Old,29,353,1.006842375,0.712151706,1.893802047
Old,29,355,0.98881793,0.755783319,1.845128894
Old,29,357,0.986149251,0.782563269,1.78114748
Old,29,359,0.998600721,0.791478276,1.703055501
Old,29,361,1.022889137,0.786746502,1.614786744
Old,29,363,1.053803086,0.77728951,1.525988221
Old,29,365,1.088057399,0.770490348,1.445655704
Old,29,367,1.122021794,0.768070102,1.37716496
Old,29,368,1.154597878,0.772513092,1.325248837
Old,29,370,1.186154723,0.782627821,1.289721012
Old,29,372,1.216026545,0.795791984,1.270532966
Old,29,374,1.242928863,0.811499774,1.267156363
Old,29,376,1.267973185,0.836577117,1.275890589
Old,29,378,1.292259097,0.871113837,1.293274641
Old,29,380,1.320119381,0.907505572,1.310949922
Old,29,382,1.356041193,0.940044284,1.323111296
Old,29,384,1.40109694,0.962869585,1.324660301
Old,29,386,1.455275297,0.972405374,1.313710451
Old,29,388,1.513427377,0.963482618,1.291571975
Old,29,390,1.569878221,0.945017815,1.26195395
Old,29,392,1.618331432,0.923729837,1.229951859
Old,29,394,1.655666709,0.904810607,1.201058984
Old,29,396,1.676275492,0.894705057,1.183482051
Old,29,398,1.683323383,0.898807466,1.188613772
Old,29,400,1.677596331,0.914951503,1.229170084
Old,29,402,1.662726164,0.942466199,1.312261343
Old,29,404,1.642035127,0.974885762,1.435718298
Old,29,406,1.618742585,1.006445885,1.584254384
Old,29,408,1.598071933,1.032284975,1.738849759
Old,29,409,1.584463239,1.046544075,1.877190828
Old,29,411,1.580397487,1.047738314,1.982861042
Old,29,413,1.588133574,1.033982277,2.047720909
Old,29,415,1.603751779,1.002943873,2.070566416
Old,29,417,1.623399377,0.952191055,2.059578657
Old,29,419,1.64198637,0.889849067,2.028126478
Old,29,421,1.654187322,0.82647568,1.987623215
Old,29,423,1.659226775,0.766293049,1.952056766
Old,29,425,1.65775013,0.725704849,1.932309031
Old,29,427,1.654681444,0.713968515,1.937332392
Old,29,429,1.654006839,0.730609715,1.968608975
Old,29,431,1.659260392,0.76363951,2.02550149
Old,29,433,1.672691226,0.800101995,2.106570959
Old,29,435,1.69160068,0.82912153,2.206829309
Old,29,437,1.713857055,0.848952174,2.31592536
Old,29,439,1.737200141,0.856862068,2.424337387
Old,29,441,1.759906173,0.857367635,2.524096251
Old,29,443,1.782867908,0.854182065,2.60842967
Old,29,445,1.806247711,0.857251108,2.671400785
Old,29,447,1.831661224,0.859868109,2.709279537
Old,29,449,1.859185338,0.860083282,2.719329596
Old,29,450,1.886598229,0.853815556,2.700367212
Old,29,452,1.911663532,0.84429276,2.649713993
Old,29,454,1.933565259,0.829745829,2.567662001
Old,29,456,1.952771068,0.815993249,2.454791784
Old,29,458,1.970230937,0.808038116,2.316500902
Old,29,460,1.987646461,0.814455569,2.161935568
Old,29,462,2.006159544,0.833530903,2.000820398
Old,29,464,2.021432638,0.85685873,1.848557711
Old,29,466,2.030061007,0.881146967,1.716036081
Old,29,468,2.027223587,0.895940363,1.613316417
Old,29,470,2.0090518,0.900218427,1.543447256
Old,29,472,1.975921154,0.896526039,1.504827976
Old,29,474,1.931187987,0.891860962,1.496896863
Old,29,476,1.878636003,0.888406038,1.513312101
Old,29,478,1.822981596,0.894356489,1.552772045
